"","uuid","id","latitude","longitude","altitude","speed","direction","h_accuracy","v_accuracy","acceleration_x","acceleration_y","acceleration_z","mode_detected","timestamp","timestamp2"
"4300","88C6D155-9D4A-4896-9FC9-ADB50B764991",5037695,47.570655,-52.734114,64.199753,-1,NA,65,10,0,0,0,NA,"2017-07-14 10:30",2017-07-14
"4301","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128607,47.571085,-52.73409,63.634502,-1,NA,65,10,0,0,0,NA,"2017-07-14 11:29",2017-07-14
"4302","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128605,47.572866,-52.732462,79.339111,1.86,NA,5,6,0,0,0,NA,"2017-07-14 16:26",2017-07-14
"4303","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128606,47.572673,-52.732667,75.502441,2.12,NA,10,16,0,0,0,NA,"2017-07-14 16:26",2017-07-14
"4304","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128601,47.573412,-52.731493,67.746527,2.16,NA,5,3,0,0,0,NA,"2017-07-14 16:27",2017-07-14
"4305","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128602,47.573408,-52.731829,67.785393,1.73,NA,5,3,0,0,0,NA,"2017-07-14 16:27",2017-07-14
"4306","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128603,47.573233,-52.732043,72.376877,1.49,NA,5,4,0,0,0,NA,"2017-07-14 16:27",2017-07-14
"4307","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128604,47.573083,-52.732311,81.020325,1.85,NA,5,6,0,0,0,NA,"2017-07-14 16:27",2017-07-14
"4308","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128597,47.573622,-52.730205,63.513249,1.03,NA,5,3,0,0,0,NA,"2017-07-14 16:28",2017-07-14
"4309","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128598,47.573481,-52.730485,62.780618,1.73,NA,5,3,0,0,0,NA,"2017-07-14 16:28",2017-07-14
"4310","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128599,47.573421,-52.730812,63.853429,1.63,NA,5,3,0,0,0,NA,"2017-07-14 16:28",2017-07-14
"4311","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128600,47.573397,-52.731143,67.378403,1.85,NA,5,3,0,0,0,NA,"2017-07-14 16:28",2017-07-14
"4312","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128594,47.574032,-52.729353,60.499504,1.74,NA,5,3,0,0,0,NA,"2017-07-14 16:29",2017-07-14
"4313","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128595,47.573883,-52.729629,63.12674,1.75,NA,5,3,0,0,0,NA,"2017-07-14 16:29",2017-07-14
"4314","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128596,47.573757,-52.729911,64.005114,1.74,NA,5,4,0,0,0,NA,"2017-07-14 16:29",2017-07-14
"4315","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128591,47.574559,-52.728699,57.024213,1.7,NA,5,3,0,0,0,NA,"2017-07-14 16:30",2017-07-14
"4316","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128592,47.574358,-52.72889,57.185211,1.82,NA,5,3,0,0,0,NA,"2017-07-14 16:30",2017-07-14
"4317","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128593,47.574242,-52.729195,57.368299,1.56,NA,5,3,0,0,0,NA,"2017-07-14 16:30",2017-07-14
"4318","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128589,47.574599,-52.729297,57.422813,1.27,NA,5,3,0,0,0,NA,"2017-07-14 16:31",2017-07-14
"4319","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128590,47.574686,-52.728975,57.375814,0.95,NA,30,4,0,0,0,NA,"2017-07-14 16:31",2017-07-14
"4320","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128588,47.571531,-52.724364,63,-1,NA,24.650887,66.75,0,0,0,NA,"2017-07-14 16:42",2017-07-14
"4321","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128577,47.568986,-52.715267,63.198242,12.19,NA,5,8,0,0,0,NA,"2017-07-14 16:43",2017-07-14
"4322","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128578,47.569383,-52.715796,60.235901,11.11,NA,5,8,0,0,0,NA,"2017-07-14 16:43",2017-07-14
"4323","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128579,47.569803,-52.716393,58.750305,10.81,NA,10,8,0,0,0,NA,"2017-07-14 16:43",2017-07-14
"4324","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128580,47.570066,-52.717187,57.388184,10.84,NA,10,8,0,0,0,NA,"2017-07-14 16:43",2017-07-14
"4325","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128581,47.570039,-52.718131,57.759766,12,NA,10,8,0,0,0,NA,"2017-07-14 16:43",2017-07-14
"4326","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128582,47.569989,-52.719058,55.059937,11.33,NA,5,6,0,0,0,NA,"2017-07-14 16:43",2017-07-14
"4327","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128583,47.570011,-52.719938,53.487915,11.79,NA,5,6,0,0,0,NA,"2017-07-14 16:43",2017-07-14
"4328","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128584,47.570058,-52.72063,50.345032,13.19,NA,10,8,0,0,0,NA,"2017-07-14 16:43",2017-07-14
"4329","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128585,47.570116,-52.721391,49.75,13.05,NA,10,8,0,0,0,NA,"2017-07-14 16:43",2017-07-14
"4330","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128586,47.570193,-52.72215,41.41925,12.01,NA,10,8,0,0,0,NA,"2017-07-14 16:43",2017-07-14
"4331","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128587,47.570311,-52.722903,79.427246,8.75,NA,10,16,0,0,0,NA,"2017-07-14 16:43",2017-07-14
"4332","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128570,47.566811,-52.710918,60.637085,7.63,NA,10,6,0,0,0,NA,"2017-07-14 16:44",2017-07-14
"4333","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128571,47.566851,-52.711651,61.284241,9.23,NA,10,8,0,0,0,NA,"2017-07-14 16:44",2017-07-14
"4334","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128572,47.566948,-52.71239,61.297485,9.64,NA,10,8,0,0,0,NA,"2017-07-14 16:44",2017-07-14
"4335","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128573,47.567259,-52.713064,60.691711,10.53,NA,10,8,0,0,0,NA,"2017-07-14 16:44",2017-07-14
"4336","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128574,47.567685,-52.713552,64.055359,10.27,NA,10,6,0,0,0,NA,"2017-07-14 16:44",2017-07-14
"4337","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128575,47.568083,-52.714019,63.805298,11.14,NA,10,6,0,0,0,NA,"2017-07-14 16:44",2017-07-14
"4338","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128576,47.568547,-52.714698,65.518066,10.27,NA,10,8,0,0,0,NA,"2017-07-14 16:44",2017-07-14
"4339","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128566,47.566445,-52.70965,58.413391,4.08,NA,10,8,0,0,0,NA,"2017-07-14 16:45",2017-07-14
"4340","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128567,47.566586,-52.709934,55.359192,3.27,NA,10,8,0,0,0,NA,"2017-07-14 16:45",2017-07-14
"4341","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128568,47.566729,-52.710211,56.111633,3.28,NA,10,6,0,0,0,NA,"2017-07-14 16:45",2017-07-14
"4342","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128569,47.566802,-52.710553,59.215088,3.06,NA,10,8,0,0,0,NA,"2017-07-14 16:45",2017-07-14
"4343","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128563,47.567026,-52.708926,43.691833,7.2,NA,10,8,0,0,0,NA,"2017-07-14 16:46",2017-07-14
"4344","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128564,47.566548,-52.709152,41.979797,7.5,NA,10,6,0,0,0,NA,"2017-07-14 16:46",2017-07-14
"4345","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128565,47.566312,-52.709381,45.856934,0.27,NA,10,6,0,0,0,NA,"2017-07-14 16:46",2017-07-14
"4346","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128560,47.567664,-52.708512,46.974854,0.17,NA,10,16,0,0,0,NA,"2017-07-14 16:47",2017-07-14
"4347","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128561,47.56746,-52.708664,44.499451,2.81,NA,10,12,0,0,0,NA,"2017-07-14 16:47",2017-07-14
"4348","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128562,47.567242,-52.708805,43.616272,0.5,NA,10,8,0,0,0,NA,"2017-07-14 16:47",2017-07-14
"4349","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128554,47.568922,-52.707425,44.88501,2.32,NA,10,8,0,0,0,NA,"2017-07-14 16:48",2017-07-14
"4350","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128555,47.56872,-52.707609,49.696594,5.23,NA,10,12,0,0,0,NA,"2017-07-14 16:48",2017-07-14
"4351","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128556,47.568504,-52.707801,53.101807,3.31,NA,10,16,0,0,0,NA,"2017-07-14 16:48",2017-07-14
"4352","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128557,47.568292,-52.707986,51.393005,2.19,NA,10,16,0,0,0,NA,"2017-07-14 16:48",2017-07-14
"4353","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128558,47.568062,-52.708182,46.96991,1.89,NA,10,16,0,0,0,NA,"2017-07-14 16:48",2017-07-14
"4354","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128559,47.567866,-52.708349,50.652954,0.73,NA,10,12,0,0,0,NA,"2017-07-14 16:48",2017-07-14
"4355","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128548,47.570995,-52.706012,35.452148,3.18,NA,10,12,0,0,0,NA,"2017-07-14 16:49",2017-07-14
"4356","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128549,47.570518,-52.706489,37.21936,7.68,NA,10,12,0,0,0,NA,"2017-07-14 16:49",2017-07-14
"4357","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128550,47.570306,-52.706776,39.770325,8.82,NA,10,12,0,0,0,NA,"2017-07-14 16:49",2017-07-14
"4358","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128551,47.569863,-52.70724,43.053772,8.77,NA,10,12,0,0,0,NA,"2017-07-14 16:49",2017-07-14
"4359","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128552,47.569382,-52.707581,41.58844,2.84,NA,10,8,0,0,0,NA,"2017-07-14 16:49",2017-07-14
"4360","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128553,47.569152,-52.707278,46.190552,3.86,NA,10,12,0,0,0,NA,"2017-07-14 16:49",2017-07-14
"4361","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128544,47.571926,-52.706988,43.896179,2.09,NA,10,12,0,0,0,NA,"2017-07-14 16:50",2017-07-14
"4362","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128545,47.571691,-52.707013,40.431152,2.24,NA,10,8,0,0,0,NA,"2017-07-14 16:50",2017-07-14
"4363","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128546,47.571634,-52.706681,41.213684,6.87,NA,10,12,0,0,0,NA,"2017-07-14 16:50",2017-07-14
"4364","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128547,47.571426,-52.706461,40.164307,9.28,NA,10,16,0,0,0,NA,"2017-07-14 16:50",2017-07-14
"4365","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128541,47.571476,-52.707693,38.067322,0.71,NA,5,3,0,0,0,NA,"2017-07-14 16:56",2017-07-14
"4366","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128542,47.571699,-52.707769,41.856873,0.48,NA,10,16,0,0,0,NA,"2017-07-14 16:56",2017-07-14
"4367","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128543,47.571817,-52.707329,43.261719,0,NA,30,32,0,0,0,NA,"2017-07-14 16:56",2017-07-14
"4368","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128540,47.571272,-52.707853,36.911438,1.85,NA,5,6,0,0,0,NA,"2017-07-14 16:57",2017-07-14
"4369","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128539,47.570608,-52.70718,39.044186,-1,NA,65,10,0,0,0,NA,"2017-07-14 17:49",2017-07-14
"4370","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128538,47.570595,-52.706574,41.692017,0.48,NA,10,12,0,0,0,NA,"2017-07-14 17:53",2017-07-14
"4371","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128536,47.570819,-52.70716,37.41218,1.24,NA,5,3,0,0,0,NA,"2017-07-14 17:54",2017-07-14
"4372","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128537,47.570697,-52.706881,37.26416,1.77,NA,5,3,0,0,0,NA,"2017-07-14 17:54",2017-07-14
"4373","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128533,47.571308,-52.70777,37.084542,1.4,NA,5,3,0,0,0,NA,"2017-07-14 17:55",2017-07-14
"4374","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128534,47.571084,-52.707698,37.394181,1.47,NA,5,3,0,0,0,NA,"2017-07-14 17:55",2017-07-14
"4375","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128535,47.570905,-52.707471,37.683629,1.42,NA,5,3,0,0,0,NA,"2017-07-14 17:55",2017-07-14
"4376","88C6D155-9D4A-4896-9FC9-ADB50B764991",5128532,47.571532,-52.70785,37.436161,1.26,NA,5,3,0,0,0,NA,"2017-07-14 17:57",2017-07-14
"4377","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534215,47.558737,-52.71942,30.411438,4.61,NA,10,24,0,0,0,NA,"2017-07-14 18:58",2017-07-14
"4378","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534216,47.558942,-52.719245,24.953369,11.56,NA,10,24,0,0,0,NA,"2017-07-14 18:58",2017-07-14
"4379","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534217,47.559628,-52.718663,-7.914886,12.77,NA,10,32,0,0,0,NA,"2017-07-14 18:58",2017-07-14
"4380","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534218,47.559994,-52.718102,31.863525,11.64,NA,30,32,0,0,0,NA,"2017-07-14 18:58",2017-07-14
"4381","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534219,47.560413,-52.717902,42.936279,11.64,NA,30,32,0,0,0,NA,"2017-07-14 18:58",2017-07-14
"4382","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534212,47.557419,-52.719891,43.024292,6.92,NA,10,8,0,0,0,NA,"2017-07-14 18:59",2017-07-14
"4383","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534213,47.557915,-52.72012,38.013611,3.4,NA,10,8,0,0,0,NA,"2017-07-14 18:59",2017-07-14
"4384","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534214,47.558307,-52.719785,40.687134,8.92,NA,10,12,0,0,0,NA,"2017-07-14 18:59",2017-07-14
"4385","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534210,47.55658,-52.717021,31.86969,1.32,NA,5,6,0,0,0,NA,"2017-07-14 19:53",2017-07-14
"4386","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534211,47.556631,-52.717359,39.375977,1.13,NA,10,24,0,0,0,NA,"2017-07-14 19:53",2017-07-14
"4387","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534206,47.557093,-52.715884,26.193848,1.31,NA,10,4,0,0,0,NA,"2017-07-14 19:54",2017-07-14
"4388","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534207,47.557016,-52.716214,28.087646,1.26,NA,10,4,0,0,0,NA,"2017-07-14 19:54",2017-07-14
"4389","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534208,47.556879,-52.716503,31.365173,1.28,NA,5,6,0,0,0,NA,"2017-07-14 19:54",2017-07-14
"4390","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534209,47.556737,-52.716773,31.905334,1.43,NA,10,6,0,0,0,NA,"2017-07-14 19:54",2017-07-14
"4391","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534203,47.557543,-52.715118,23.405457,1.55,NA,10,6,0,0,0,NA,"2017-07-14 19:55",2017-07-14
"4392","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534204,47.557407,-52.715399,23.749084,0.82,NA,10,6,0,0,0,NA,"2017-07-14 19:55",2017-07-14
"4393","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534205,47.557275,-52.715677,25.401672,1.13,NA,10,4,0,0,0,NA,"2017-07-14 19:55",2017-07-14
"4394","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534200,47.557997,-52.714372,14.007019,1.39,NA,10,4,0,0,0,NA,"2017-07-14 19:56",2017-07-14
"4395","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534201,47.557817,-52.714583,12.986572,1.35,NA,10,4,0,0,0,NA,"2017-07-14 19:56",2017-07-14
"4396","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534202,47.557654,-52.714826,20.033997,1.24,NA,10,4,0,0,0,NA,"2017-07-14 19:56",2017-07-14
"4397","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534197,47.558536,-52.713921,16.503723,1.06,NA,10,6,0,0,0,NA,"2017-07-14 19:57",2017-07-14
"4398","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534198,47.558333,-52.714066,15.854614,1.18,NA,10,6,0,0,0,NA,"2017-07-14 19:57",2017-07-14
"4399","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534199,47.558227,-52.714366,15.574097,0.88,NA,30,6,0,0,0,NA,"2017-07-14 19:57",2017-07-14
"4400","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534195,47.558987,-52.713619,20.718994,0,NA,10,6,0,0,0,NA,"2017-07-14 19:58",2017-07-14
"4401","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534196,47.558738,-52.713746,18.504761,0.97,NA,10,6,0,0,0,NA,"2017-07-14 19:58",2017-07-14
"4402","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534191,47.559142,-52.712484,23.082642,0.87,NA,30,6,0,0,0,NA,"2017-07-14 20:00",2017-07-14
"4403","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534192,47.558975,-52.712717,24.212463,1.67,NA,30,6,0,0,0,NA,"2017-07-14 20:00",2017-07-14
"4404","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534193,47.559061,-52.713026,24.480774,1.41,NA,10,6,0,0,0,NA,"2017-07-14 20:00",2017-07-14
"4405","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534194,47.559137,-52.713359,21.806824,1.67,NA,10,6,0,0,0,NA,"2017-07-14 20:00",2017-07-14
"4406","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534188,47.559636,-52.711772,17.818481,1.6,NA,10,6,0,0,0,NA,"2017-07-14 20:01",2017-07-14
"4407","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534189,47.559495,-52.712036,20.805908,1.4,NA,10,6,0,0,0,NA,"2017-07-14 20:01",2017-07-14
"4408","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534190,47.559287,-52.712214,21.701416,0.92,NA,10,6,0,0,0,NA,"2017-07-14 20:01",2017-07-14
"4409","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534184,47.560423,-52.711058,16.176453,1.18,NA,10,4,0,0,0,NA,"2017-07-14 20:02",2017-07-14
"4410","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534185,47.560224,-52.711224,16.833069,1.23,NA,10,6,0,0,0,NA,"2017-07-14 20:02",2017-07-14
"4411","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534186,47.560013,-52.711385,17.032837,1.2,NA,10,4,0,0,0,NA,"2017-07-14 20:02",2017-07-14
"4412","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534187,47.559819,-52.711562,17.630981,1.24,NA,10,6,0,0,0,NA,"2017-07-14 20:02",2017-07-14
"4413","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534181,47.561061,-52.710678,14.997742,1.36,NA,10,4,0,0,0,NA,"2017-07-14 20:03",2017-07-14
"4414","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534182,47.560848,-52.710806,15.555542,1.39,NA,10,3,0,0,0,NA,"2017-07-14 20:03",2017-07-14
"4415","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534183,47.560628,-52.710908,14.965027,1.21,NA,10,3,0,0,0,NA,"2017-07-14 20:03",2017-07-14
"4416","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534178,47.561673,-52.710219,12.439331,1.18,NA,10,3,0,0,0,NA,"2017-07-14 20:04",2017-07-14
"4417","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534179,47.561491,-52.710436,10.861694,0.94,NA,10,4,0,0,0,NA,"2017-07-14 20:04",2017-07-14
"4418","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534180,47.561278,-52.710557,11.631409,1.18,NA,10,3,0,0,0,NA,"2017-07-14 20:04",2017-07-14
"4419","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534175,47.562206,-52.709549,9.169678,1.12,NA,10,8,0,0,0,NA,"2017-07-14 20:05",2017-07-14
"4420","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534176,47.562045,-52.709799,12.002686,1.17,NA,10,4,0,0,0,NA,"2017-07-14 20:05",2017-07-14
"4421","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534177,47.561854,-52.709996,12.09906,1.43,NA,10,3,0,0,0,NA,"2017-07-14 20:05",2017-07-14
"4422","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534174,47.562347,-52.70929,12.411377,1.09,NA,30,8,0,0,0,NA,"2017-07-14 20:06",2017-07-14
"4423","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534173,47.562432,-52.708897,12.183763,-1,NA,65,10,0,0,0,NA,"2017-07-14 20:07",2017-07-14
"4424","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534171,47.564326,-52.70677,243.26355,1.27,NA,30,24,0,0,0,NA,"2017-07-14 20:15",2017-07-14
"4425","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534172,47.564122,-52.706458,232.993225,1.24,NA,30,32,0,0,0,NA,"2017-07-14 20:15",2017-07-14
"4426","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534166,47.564493,-52.705935,184.683716,0.65,NA,10,12,0,0,0,NA,"2017-07-14 20:16",2017-07-14
"4427","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534167,47.564173,-52.705971,209.112915,1.59,NA,30,16,0,0,0,NA,"2017-07-14 20:16",2017-07-14
"4428","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534168,47.564084,-52.706279,226.229858,0.83,NA,30,16,0,0,0,NA,"2017-07-14 20:16",2017-07-14
"4429","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534169,47.56436,-52.706686,241.385132,1.26,NA,30,16,0,0,0,NA,"2017-07-14 20:16",2017-07-14
"4430","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534170,47.564533,-52.70692,258.84198,1.02,NA,30,24,0,0,0,NA,"2017-07-14 20:16",2017-07-14
"4431","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534163,47.565098,-52.705925,55.3396,1.25,NA,10,8,0,0,0,NA,"2017-07-14 20:17",2017-07-14
"4432","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534164,47.56493,-52.706156,93.867065,1.32,NA,10,8,0,0,0,NA,"2017-07-14 20:17",2017-07-14
"4433","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534165,47.564702,-52.706139,83.906494,1.18,NA,10,6,0,0,0,NA,"2017-07-14 20:17",2017-07-14
"4434","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534159,47.565832,-52.705303,29.063354,1.27,NA,30,8,0,0,0,NA,"2017-07-14 20:18",2017-07-14
"4435","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534160,47.565645,-52.705513,34.756775,1.42,NA,10,6,0,0,0,NA,"2017-07-14 20:18",2017-07-14
"4436","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534161,47.565414,-52.705594,34.794189,1.23,NA,10,6,0,0,0,NA,"2017-07-14 20:18",2017-07-14
"4437","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534162,47.56517,-52.70561,51.369934,1.36,NA,10,6,0,0,0,NA,"2017-07-14 20:18",2017-07-14
"4438","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534157,47.566244,-52.704984,24.406555,1.3,NA,10,4,0,0,0,NA,"2017-07-14 20:19",2017-07-14
"4439","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534158,47.566043,-52.705133,25.929749,1.23,NA,10,6,0,0,0,NA,"2017-07-14 20:19",2017-07-14
"4440","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534155,47.566615,-52.705194,12.825806,1.33,NA,10,4,0,0,0,NA,"2017-07-14 20:20",2017-07-14
"4441","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534156,47.566391,-52.705237,21.540222,1.01,NA,10,6,0,0,0,NA,"2017-07-14 20:20",2017-07-14
"4442","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534153,47.56685,-52.704662,14.668274,0.71,NA,50,6,0,0,0,NA,"2017-07-14 20:21",2017-07-14
"4443","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534154,47.566797,-52.70499,12.567261,1.1,NA,10,4,0,0,0,NA,"2017-07-14 20:21",2017-07-14
"4444","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534151,47.564165,-52.706933,8.570007,1.28,NA,10,6,0,0,0,NA,"2017-07-14 21:57",2017-07-14
"4445","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534152,47.564379,-52.706798,1.294556,1.21,NA,10,16,0,0,0,NA,"2017-07-14 21:57",2017-07-14
"4446","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534148,47.563597,-52.707502,8.79541,1.01,NA,10,6,0,0,0,NA,"2017-07-14 21:58",2017-07-14
"4447","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534149,47.563766,-52.707272,10.540466,0.77,NA,30,6,0,0,0,NA,"2017-07-14 21:58",2017-07-14
"4448","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534150,47.56396,-52.707097,8.967712,1.13,NA,10,6,0,0,0,NA,"2017-07-14 21:58",2017-07-14
"4449","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534144,47.563124,-52.7085,11.127258,0.21,NA,30,12,0,0,0,NA,"2017-07-14 21:59",2017-07-14
"4450","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534145,47.563083,-52.708092,8.999329,0.86,NA,30,12,0,0,0,NA,"2017-07-14 21:59",2017-07-14
"4451","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534146,47.563191,-52.707789,6.58197,1.04,NA,30,12,0,0,0,NA,"2017-07-14 21:59",2017-07-14
"4452","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534147,47.563394,-52.707645,7.241394,0.72,NA,10,6,0,0,0,NA,"2017-07-14 21:59",2017-07-14
"4453","88C6D155-9D4A-4896-9FC9-ADB50B764991",5534143,47.562317,-52.709047,10.731506,1.06,NA,30,24,0,0,0,NA,"2017-07-14 22:03",2017-07-14
